acc;accuracy;average_response_time;avg_rt;background;canvas_backend;correct;correct_new_1_sketchpad;correct_new_keyboard_response;correct_welcome;count_experiment;count_getting_started;count_new_1_inline_script;count_new_1_sketchpad;count_new_inline_script;count_new_keyboard_response;count_new_logger;count_new_loop;count_new_repeat_cycle;count_new_sequence;count_new_sketchpad;count_welcome;d;datetime;description;disable_garbage_collection;experiment_file;experiment_path;font_bold;font_family;font_italic;font_size;font_underline;foreground;form_clicks;fullscreen;height;i;live_row;live_row_new_loop;logfile;opensesame_codename;opensesame_version;person;repeat_cycle;response;response_new_1_sketchpad;response_new_keyboard_response;response_time;response_time_new_1_sketchpad;response_time_new_keyboard_response;response_time_welcome;response_welcome;round_decimals;sound_buf_size;sound_channels;sound_freq;sound_sample_size;start;subject_nr;subject_parity;time_experiment;time_getting_started;time_new_1_inline_script;time_new_1_sketchpad;time_new_inline_script;time_new_keyboard_response;time_new_logger;time_new_loop;time_new_repeat_cycle;time_new_sequence;time_new_sketchpad;time_welcome;title;total_correct;total_response_time;total_responses;trait;width;x;y
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;29;28;28;28;28;0;NA;28;28;0;0;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;28;28;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.0734930001490284;311.36205500115466;1.0734930001490284;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;112538.14818999854;114646.10387599896;112538.07684999992;114959.5623059995;114960.9456649996;42720.51217199987;NA;112635.39213500007;112641.29525399949;40875.814981000076;Новый эксперимент;0;30.825020994598162;29;outgoing;1024;2;6
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;30;29;29;29;29;0;NA;29;29;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;29;29;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint3;0;None;w;None;1.0656510003173025;443.19330400139734;1.0656510003173025;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;112538.14818999854;117073.19014999848;114961.57129999847;117518.02963799855;117519.35696699911;42720.51217199987;NA;115061.51667499944;115068.0659009995;40875.814981000076;Новый эксперимент;0;31.890671994915465;30;belittled;1024;2;5
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;31;30;30;30;30;0;NA;30;30;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;30;30;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close3;0;None;w;None;1.0376600002928171;1130.7920119998016;1.0376600002928171;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;112538.14818999854;119628.05585499882;117520.0762989989;120760.49865499954;120763.02575999944;42720.51217199987;NA;117616.99474399938;117622.88565800009;40875.814981000076;Новый эксперимент;0;32.92833199520828;31;chad;1024;0;5
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;32;31;31;31;31;0;NA;31;31;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;31;31;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Jimmy;0;None;w;None;1.0740640009316849;249.50414799968712;1.0740640009316849;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;112538.14818999854;122876.6079879988;120764.44767499925;123127.79380399843;123129.13879699954;42720.51217199987;NA;120861.62061899995;120870.1076819998;40875.814981000076;Новый эксперимент;0;34.00239599613997;32;thoughtful;1024;0;3
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;33;32;32;32;32;0;NA;32;32;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;32;32;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close5;0;None;w;None;1.0695339988160413;261.9163649997063;1.0695339988160413;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;123129.6646439987;125240.2513399993;123129.6077499992;125503.85911000012;125505.2056759996;42720.51217199987;NA;123228.90085299878;123234.926739;40875.814981000076;Новый эксперимент;0;35.07192999495601;33;fancy;1024;0;2
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;34;33;33;33;33;0;NA;33;33;0;0;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;33;33;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint1;0;None;w;None;1.0618859996611718;241.24390500037407;1.0618859996611718;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;123129.6646439987;127619.90271499963;125505.86637999913;127862.81534899899;127864.15819399917;42720.51217199987;NA;125606.83767299997;125614.87791299987;40875.814981000076;Новый эксперимент;0;36.13381599461718;34;miserable;1024;2;5
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;35;34;34;34;34;0;NA;34;34;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;34;34;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.054420999935246;243.78511800023261;1.054420999935246;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;123129.6646439987;129976.19040399877;127864.78936399908;130221.74246099894;130223.08407899982;42720.51217199987;NA;127963.31840199855;127971.2473439995;40875.814981000076;Новый эксперимент;0;37.188236994552426;35;belittled;1024;0;2
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;36;35;35;35;35;0;NA;35;35;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;35;35;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Jimmy;0;None;w;None;1.0502989989472553;242.26037799962796;1.0502989989472553;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;123129.6646439987;132334.77991899964;130223.76989499935;132578.7642790001;132580.10700199884;42720.51217199987;NA;130322.23077199887;130328.43954999953;40875.814981000076;Новый эксперимент;0;38.23853599349968;36;cannot code;1024;0;2
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;37;36;36;36;36;0;NA;36;36;0;1;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;36;36;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint4;0;None;w;None;1.0707790006417781;263.2861799993552;1.0707790006417781;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;132580.84403799876;134689.59711599926;132580.74014500016;134954.69741299894;134956.06326799863;42720.51217199987;NA;132678.7024919995;132684.73722199997;40875.814981000076;Новый эксперимент;0;39.30931499414146;37;fancy;1024;3;4
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;38;37;37;37;37;0;NA;37;37;0;0;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;37;37;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Johnson;0;None;w;None;1.0583109997096471;270.3990930003638;1.0583109997096471;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;132580.84403799876;137066.3505169996;134956.69092199934;137338.4098939987;137339.7741489989;42720.51217199987;NA;135055.16257199997;135061.22660899928;40875.814981000076;Новый эксперимент;0;40.36762599385111;38;winner;1024;0;1
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;39;38;38;38;38;0;NA;38;38;0;0;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;38;38;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close1;0;None;w;None;1.0640529999509454;180.73588100014604;1.0640529999509454;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;132580.84403799876;139450.0369339985;137340.37047199853;139632.50092999986;139633.8703649999;42720.51217199987;NA;137437.1057979988;137444.9983129998;40875.814981000076;Новый эксперимент;0;41.43167899380205;39;outgoing;1024;1;0
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;40;39;39;39;39;0;NA;39;39;0;0;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;39;39;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.0529820010415278;256.32762100032414;1.0529820010415278;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;132580.84403799876;141746.2292759992;139634.54620899938;142004.27355299873;142005.6369169997;42720.51217199987;NA;139733.48363699915;139741.289956999;40875.814981000076;Новый эксперимент;0;42.48466099484358;40;gregarious;1024;0;3
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;41;40;40;40;40;0;NA;40;40;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;40;40;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close1;0;None;w;None;1.0690309991477989;265.29247500002384;1.0690309991477989;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;142006.34054699913;144118.28251399857;142006.26601399927;144385.2840039999;144386.67334899947;42720.51217199987;NA;142105.50318599964;142113.0129659996;40875.814981000076;Новый эксперимент;0;43.55369199399138;41;gregarious;1024;2;1
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;42;41;41;41;41;0;NA;41;41;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;41;41;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.0748550011776388;293.23907999967923;1.0748550011776388;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;142006.34054699913;146498.27109199943;144387.29533399965;146793.19571699854;146794.59819099976;42720.51217199987;NA;144485.28425199946;144493.3935509998;40875.814981000076;Новый эксперимент;0;44.62854699516902;42;miserable;1024;2;2
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;43;42;42;42;42;0;NA;42;42;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;42;42;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint3;0;None;w;None;1.066037999407854;258.4446689998149;1.066037999407854;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;142006.34054699913;148904.94303299964;146795.2130550002;149165.14885099969;149166.53718399903;42720.51217199987;NA;146893.4527929996;146899.4892519986;40875.814981000076;Новый эксперимент;0;45.69458499457687;43;fancy;1024;0;1
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;44;43;43;43;43;0;NA;43;43;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;43;43;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Jimmy;0;None;w;None;1.064732001395896;283.741043000191;1.064732001395896;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;142006.34054699913;151278.5709609998;149167.02335799893;151564.04020699847;151565.4268369999;42720.51217199987;NA;149265.96763699854;149273.74529499866;40875.814981000076;Новый эксперимент;0;46.75931699597277;44;cannot code;1024;0;1
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;45;44;44;44;44;0;NA;44;44;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;44;44;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Riddick;0;None;w;None;1.0583829989773221;1237.5160359988222;1.0583829989773221;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;151566.21895399987;153679.79691199982;151566.14140499913;154919.08853399946;154920.47449999882;42720.51217199987;NA;151665.1875719999;151673.13135199947;40875.814981000076;Новый эксперимент;0;47.81769999495009;45;winner;1024;1;7
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;46;45;45;45;45;0;NA;45;45;0;1;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;45;45;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.0656029990059324;573.7677659999463;1.0656029990059324;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;151566.21895399987;157033.11676199883;154921.0616479995;157608.61806899993;157610.02890999953;42720.51217199987;NA;155020.17634299956;155028.11746599944;40875.814981000076;Новый эксперимент;0;48.88330299395602;46;thoughtful;1024;2;2
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;47;46;46;46;46;0;NA;46;46;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;46;46;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint3;0;None;w;None;1.0671560012269765;479.47002000000793;1.0671560012269765;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;151566.21895399987;159720.32963399944;157610.76230899926;160201.58121199894;160202.9838189992;42720.51217199987;NA;157709.09803799988;157715.33018899936;40875.814981000076;Новый эксперимент;0;49.950458995183;47;miserable;1024;0;5
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;48;47;47;47;47;0;NA;47;47;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;47;47;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close1;0;None;w;None;1.0622010013321415;287.5518939999747;1.0622010013321415;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;151566.21895399987;162316.26404599956;160203.6125759987;162605.55442699842;162606.96027199994;42720.51217199987;NA;160303.6318630002;160311.4670979994;40875.814981000076;Новый эксперимент;0;51.01265999651514;48;belittled;1024;0;1
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;49;48;48;48;48;0;NA;48;48;0;0;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;48;48;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.066114000394009;561.9153879997903;1.066114000394009;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;162607.70837699965;164717.6269979991;162607.6400839993;165281.35403799935;165282.76893699876;42720.51217199987;NA;162704.88787799876;162711.06931599934;40875.814981000076;Новый эксперимент;0;52.07877399690915;49;outgoing;1024;0;2
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;50;49;49;49;49;0;NA;49;49;0;1;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;49;49;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close1;0;None;w;None;1.06975199925364;385.33600600020145;1.06975199925364;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;162607.70837699965;167393.36864799954;165283.3060439989;167780.54684000017;167781.9643189996;42720.51217199987;NA;165382.29316599973;165388.43772699876;40875.814981000076;Новый эксперимент;0;53.14852599616279;50;cannot code;1024;0;3
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;51;50;50;50;50;0;NA;50;50;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;50;50;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint1;0;None;w;None;1.0642150009516627;1180.479325999855;1.0642150009516627;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;162607.70837699965;169892.967406;167782.60542699898;171075.2572329984;171076.69015699867;42720.51217199987;NA;167881.6248669991;167887.72997099842;40875.814981000076;Новый эксперимент;0;54.21274099711445;51;winner;1024;0;1
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;52;51;51;51;51;0;NA;51;51;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;51;51;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Jimmy;0;None;w;None;1.0421299994341098;286.76923400053056;1.0421299994341098;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;162607.70837699965;173187.62937899918;171077.28610399863;173476.1473519993;173477.69963300016;42720.51217199987;NA;171174.86664999888;171182.8309449993;40875.814981000076;Новый эксперимент;0;55.25487099654856;52;miserable;1024;0;3
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;53;52;52;52;52;0;NA;52;52;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;52;52;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close4;0;None;w;None;1.07613699947251;512.8606409998611;1.07613699947251;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;173478.79606599963;175587.491287999;173478.68011599896;176102.12292799953;176103.56339999998;42720.51217199987;NA;173574.83451299957;173580.83221299967;40875.814981000076;Новый эксперимент;0;56.33100799602107;53;fancy;1024;2;7
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;54;53;53;53;53;0;NA;53;53;0;0;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;53;53;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Mark;0;None;w;None;1.0558459998574108;352.5878490000032;1.0558459998574108;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;173478.79606599963;178215.620044999;176104.28183399927;178569.95112199913;178571.40349799918;42720.51217199987;NA;176202.82301399857;176210.88175499972;40875.814981000076;Новый эксперимент;0;57.38685399587848;54;thoughtful;1024;0;2
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;55;54;54;54;54;0;NA;54;54;0;1;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;54;54;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.0638309995410964;432.86896900099237;1.0638309995410964;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;173478.79606599963;180682.43574999907;178571.93868299873;181117.18425999972;181118.62064199886;42720.51217199987;NA;178669.51829199935;178677.66521999874;40875.814981000076;Новый эксперимент;0;58.45068499541958;55;miserable;1024;1;1
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;56;55;55;55;55;0;NA;55;55;0;1;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;55;55;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint2;0;None;w;None;1.0689640002674423;282.6922550011659;1.0689640002674423;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;173478.79606599963;183228.5146389986;181119.24204699972;183512.98864299862;183514.43818400003;42720.51217199987;NA;181217.26650299935;181223.5748459989;40875.814981000076;Новый эксперимент;0;59.51964899568702;56;outgoing;1024;0;4
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;57;56;56;56;56;0;NA;56;56;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;56;56;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close4;0;None;w;None;1.0737419998040423;368.7178709988366;1.0737419998040423;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;183514.94419499976;185628.430191;183514.88740700006;185999.46133299998;186000.95255699853;42720.51217199987;NA;183614.24139799963;183622.18780699914;40875.814981000076;Новый эксперимент;0;60.59339099549106;57;belittled;1024;1;0
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;58;57;57;57;57;0;NA;57;57;0;0;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;57;57;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Catlin;0;None;w;None;1.0716470005572774;487.9853849997744;1.0716470005572774;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;183514.94419499976;188112.98534599884;186001.55193699902;188602.76833899843;188604.2210199994;42720.51217199987;NA;186101.35263699887;186107.77471899928;40875.814981000076;Новый эксперимент;0;61.66503799604834;58;gregarious;1024;1;2
